dateTime,Humidity_%,PM1.0_CF1_ug/m3,PM10.0_CF1_ug/m3,PM2.5_ATM_ug/m3,PM2.5_CF1_ug/m3,Pressure_hpa,RSSI_dbm,Temperature_F,UptimeMinutes,location,Longitude,Latitude,location_type,date
2020-04-16,65.05,1.76,5.91,4.64,4.64,,-57.76,60.11,61245.0,Alamo Square ,-122.433174,37.77509,outside ,2020-04-16
2020-04-16,59.66,3.07,6.83,4.96,5.17,,-53.52,61.68,26941.0,19th St & Guerrero St  ,-122.424406,37.760688,outside ,2020-04-16
2020-04-16,,2.49,6.62,5.05,5.06,1010.77,,,18992.12,Civic Center,122.44284,37.783122,ish B ,2020-04-16
2020-04-16,60.36,1.37,4.8,3.19,3.19,,-59.4,61.66,61241.0,Castro ,-122.439463,37.761385,outside ,2020-04-16
2020-04-16,,1.57,5.88,3.98,3.98,679.76,,,19360.64,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior B ,2020-04-16
2020-04-16,62.91,2.64,9.57,5.99,6.74,,-58.69,62.3,6638.0,Castle Bosworth ,-122.429299,37.7333,outside ,2020-04-16
2020-04-16,55.61,2.55,5.67,4.46,4.46,,-67.22,63.81,61227.0,930 Post ,-122.417252,37.787307,outside ,2020-04-16
2020-04-16,58.78,1.94,5.92,4.01,4.01,,-56.93,65.24,61225.0,23rd & Lake ,-122.482905,37.785605,outside ,2020-04-16
2020-04-16,63.52,2.17,6.45,4.55,4.67,,-64.31,60.7,16947.0,66 Cumberland Street ,-122.425023,37.759338,outside ,2020-04-16
2020-04-16,66.33,1.73,5.08,4.3,4.3,,-52.33,62.53,26560.0,45th Ave-MR ,-122.50442,37.751562,outside ,2020-04-16
2020-04-16,60.1,1.69,7.82,4.4,4.4,,-68.28,63.89,29585.0,Central SOMA ,-122.394992,37.778191,outside ,2020-04-16
2020-04-16,,1.42,5.71,3.9,3.9,,-55.63,,15513.0,Bernal Heights ,-122.415075,37.74154,outside ,2020-04-16
2020-04-16,59.64,1.49,5.33,3.88,3.97,,-54.37,65.12,54201.0,Bernal Breathe ,-122.415778,37.746024,outside ,2020-04-16
2020-04-16,64.9,2.11,6.94,4.69,4.73,,-65.47,60.49,6046.0,Cole Valley ,-122.448009,37.764131,outside ,2020-04-16
2020-04-16,96.56,1.34,4.93,3.24,3.24,,-65.59,62.59,15489.0,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior ,2020-04-16
2020-04-16,38.24,0.07,0.56,0.3,0.3,,-68.67,76.34,11605.0,CalOctaviaOutside ,-122.427562,37.790083,outside ,2020-04-16
2020-04-16,62.96,1.4,6.73,3.95,3.98,,-39.05,62.27,61239.0,By Balboa Park Pool ,-122.44277,37.72714,outside ,2020-04-16
2020-04-16,97.0,1.5,5.54,3.5,3.52,,-57.84,61.94,61233.0,24th and Diamond ,-122.436945,37.751396,outside ,2020-04-16
2020-04-16,100.0,1.69,7.26,4.33,4.33,,-77.97,58.19,9962.0,36th and Shore View ,-122.49714,37.780317,outside ,2020-04-16
2020-04-16,35.88,1.85,3.01,2.85,2.85,,-70.85,70.98,54132.0,#SFAQ10 ,-122.439245,37.722417,outside ,2020-04-16
2020-04-16,70.12,1.59,5.31,3.75,3.75,,-61.7,58.12,8036.0,BRSKBV-Outside ,-122.44367,37.753377,outside ,2020-04-16
2020-04-16,61.93,1.28,4.64,3.3,3.3,,-48.05,61.35,5957.01,3318 Folsom St. ,-122.413597,37.744755,outside ,2020-04-16
2020-04-16,63.8,1.33,5.54,3.25,3.25,,-73.61,62.42,34244.0,Castro-28th ,-122.433376,37.744437,outside ,2020-04-16
2020-04-16,61.42,1.54,6.25,4.27,4.27,,-56.38,61.43,21633.0,132 Germania St ,-122.4308,37.77074,outside ,2020-04-16
2020-04-16,54.65,1.5,7.37,4.33,4.34,,-76.05,65.05,31213.0,2169 Mission Street ,-122.418969,37.762414,outside ,2020-04-16
2020-04-16,64.22,2.11,8.24,5.73,5.73,,-54.59,61.7,61273.08,Alamosquare ,-122.430259,37.773312,outside ,2020-04-16
2020-04-16,63.04,0.64,3.48,2.16,2.16,,-80.51,61.16,630.69,Cole Valley ,-122.452159,37.760916,outside ,2020-04-16
2020-04-16,65.3,1.83,6.4,4.13,4.13,,-41.44,61.86,61241.54,21stAtClement ,-122.480087,37.781643,outside ,2020-04-16
2020-04-16,56.37,2.39,5.73,4.69,4.7,,-63.78,64.88,42859.0,Civic Center,122.44284,37.783122,ish ,2020-04-16
2020-04-16,54.92,2.55,5.84,4.66,4.66,,-62.51,64.95,61233.0,17th Ave ,-122.476532,37.78119,outside ,2020-04-16
2020-04-16,66.94,1.21,6.13,3.55,3.55,,-78.2,60.08,18981.0,Buena Vista ,-122.441907,37.765604,outside ,2020-04-16
2020-04-16,,,,,,,,,,499 Illinois St ,-122.387161,37.766008,outside ,2020-04-16
2020-04-16,59.35,1.43,7.77,3.96,3.96,,-71.62,62.58,61272.0,27 Scott ,-122.435321,37.769415,outside ,2020-04-16
2020-04-16,,,,,,,,,,46 Hours ,-122.408059,37.751262,outside ,2020-04-16
2020-04-17,52.77,3.0,5.19,4.57,4.6,,-66.51,64.18,44299.0,Civic Center,122.44284,37.783122,ish ,2020-04-17
2020-04-17,,,,,,,,,,46 Hours ,-122.408059,37.751262,outside ,2020-04-17
2020-04-17,57.88,2.39,5.93,4.66,4.66,,-54.91,62.08,62714.0,Alamosquare ,-122.430259,37.773312,outside ,2020-04-17
2020-04-17,97.59,2.41,5.74,4.18,4.18,,-78.36,58.13,11402.0,36th and Shore View ,-122.49714,37.780317,outside ,2020-04-17
2020-04-17,59.39,2.09,4.82,4.11,4.11,,-57.85,60.18,62685.0,Alamo Square ,-122.433174,37.77509,outside ,2020-04-17
2020-04-17,56.3,1.93,4.23,3.46,3.46,,-49.87,61.24,675.65,3318 Folsom St. ,-122.413597,37.744755,outside ,2020-04-17
2020-04-17,,,,,,,,,,499 Illinois St ,-122.387161,37.766008,outside ,2020-04-17
2020-04-17,55.46,1.63,5.4,3.37,3.37,,-70.77,61.68,62712.0,27 Scott ,-122.435321,37.769415,outside ,2020-04-17
2020-04-17,58.55,1.97,4.32,3.25,3.25,,-64.65,62.3,35684.0,Castro-28th ,-122.433376,37.744437,outside ,2020-04-17
2020-04-17,57.03,2.16,5.17,4.08,4.08,,-56.42,60.94,23073.0,132 Germania St ,-122.4308,37.77074,outside ,2020-04-17
2020-04-17,52.13,1.9,5.51,3.85,3.87,,-75.2,63.92,32653.0,2169 Mission Street ,-122.418969,37.762414,outside ,2020-04-17
2020-04-17,,2.16,4.7,3.83,3.83,,-52.76,,16953.0,Bernal Heights ,-122.415075,37.74154,outside ,2020-04-17
2020-04-17,22.31,1.53,2.81,2.62,2.62,,-71.03,73.72,55572.0,#SFAQ10 ,-122.439245,37.722417,outside ,2020-04-17
2020-04-17,57.11,3.17,6.94,5.1,5.1,,-67.71,62.59,31025.0,Central SOMA ,-122.394992,37.778191,outside ,2020-04-17
2020-04-17,50.38,2.74,4.76,4.05,4.06,,-62.12,64.74,62673.0,17th Ave ,-122.476532,37.78119,outside ,2020-04-17
2020-04-17,59.87,2.42,5.46,4.16,4.16,,-40.56,61.91,62681.0,21stAtClement ,-122.480087,37.781643,outside ,2020-04-17
2020-04-17,55.61,2.43,4.57,3.74,3.74,,-53.98,61.28,28381.0,19th St & Guerrero St  ,-122.424406,37.760688,outside ,2020-04-17
2020-04-17,62.54,2.07,4.56,3.66,3.67,,-62.55,59.05,9476.0,BRSKBV-Outside ,-122.44367,37.753377,outside ,2020-04-17
2020-04-17,57.38,2.12,4.96,3.78,3.78,,-57.64,62.53,8078.0,Castle Bosworth ,-122.429299,37.7333,outside ,2020-04-17
2020-04-17,51.13,3.21,5.23,4.54,4.55,,-66.57,63.57,62667.0,930 Post ,-122.417252,37.787307,outside ,2020-04-17
2020-04-17,59.91,2.71,5.69,4.48,4.48,,-65.34,60.41,7486.0,Cole Valley ,-122.448009,37.764131,outside ,2020-04-17
2020-04-17,58.51,1.15,3.46,2.6,2.6,,-80.41,61.44,539.49,Cole Valley ,-122.452159,37.760916,outside ,2020-04-17
2020-04-17,54.46,2.45,4.86,3.85,3.85,,-56.38,65.06,62665.0,23rd & Lake ,-122.482905,37.785605,outside ,2020-04-17
2020-04-17,58.67,2.28,5.04,4.01,4.01,,-63.35,60.59,18387.0,66 Cumberland Street ,-122.425023,37.759338,outside ,2020-04-17
2020-04-17,61.75,2.84,5.6,5.01,5.01,,-53.64,62.32,28000.0,45th Ave-MR ,-122.50442,37.751562,outside ,2020-04-17
2020-04-17,89.28,1.94,4.07,3.29,3.32,,-64.33,64.34,16929.0,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior ,2020-04-17
2020-04-17,54.9,1.88,4.24,3.49,3.49,,-54.78,65.08,55641.0,Bernal Breathe ,-122.415778,37.746024,outside ,2020-04-17
2020-04-17,62.75,1.78,4.91,3.43,3.43,,-78.29,59.41,20421.0,Buena Vista ,-122.441907,37.765604,outside ,2020-04-17
2020-04-17,36.38,0.02,0.32,0.15,0.15,,-69.13,74.65,13044.46,CalOctaviaOutside ,-122.427562,37.790083,outside ,2020-04-17
2020-04-17,58.17,2.16,6.26,4.31,4.41,,-39.2,62.34,62679.0,By Balboa Park Pool ,-122.44277,37.72714,outside ,2020-04-17
2020-04-17,88.81,2.11,4.56,3.5,3.5,,-58.35,62.82,62673.0,24th and Diamond ,-122.436945,37.751396,outside ,2020-04-17
2020-04-17,54.79,2.11,4.22,3.37,3.37,,-60.39,62.09,62681.0,Castro ,-122.439463,37.761385,outside ,2020-04-17
2020-04-17,,3.06,5.54,4.7,4.74,1010.57,,,19004.39,Civic Center,122.44284,37.783122,ish B ,2020-04-17
2020-04-17,,2.08,4.81,3.8,3.82,682.17,,,19370.31,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior B ,2020-04-17
2020-04-18,46.77,3.73,9.79,6.45,7.9,,-54.2,67.02,57081.0,Bernal Breathe ,-122.415778,37.746024,outside ,2020-04-18
2020-04-18,48.11,1.83,5.38,3.77,3.79,,-39.9,65.45,64119.0,By Balboa Park Pool ,-122.44277,37.72714,outside ,2020-04-18
2020-04-18,51.9,1.99,4.58,3.64,3.64,,-62.72,61.25,10916.0,BRSKBV-Outside ,-122.44367,37.753377,outside ,2020-04-18
2020-04-18,43.8,2.55,4.6,4.01,4.01,,-64.9,66.64,45739.0,Civic Center,122.44284,37.783122,ish ,2020-04-18
2020-04-18,74.1,1.91,4.12,3.29,3.3,,-65.88,65.39,18369.0,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior ,2020-04-18
2020-04-18,,,,,,,,,,46 Hours ,-122.408059,37.751262,outside ,2020-04-18
2020-04-18,76.99,1.96,4.55,3.34,3.34,,-60.99,63.66,64113.0,24th and Diamond ,-122.436945,37.751396,outside ,2020-04-18
2020-04-18,50.53,2.9,6.13,4.81,4.84,,-65.81,63.03,8926.0,Cole Valley ,-122.448009,37.764131,outside ,2020-04-18
2020-04-18,52.64,1.03,3.31,2.41,2.41,,-79.04,62.5,520.47,Cole Valley ,-122.452159,37.760916,outside ,2020-04-18
2020-04-18,42.91,2.76,4.93,4.18,4.18,,-62.01,66.82,64113.0,17th Ave ,-122.476532,37.78119,outside ,2020-04-18
2020-04-18,32.97,0.15,0.61,0.37,0.37,,-68.7,75.03,14482.52,CalOctaviaOutside ,-122.427562,37.790083,outside ,2020-04-18
2020-04-18,34.53,2.25,3.86,3.64,3.64,,-67.81,71.54,57012.0,#SFAQ10 ,-122.439245,37.722417,outside ,2020-04-18
2020-04-18,83.46,2.91,6.4,4.68,4.78,,-78.63,60.41,12841.11,36th and Shore View ,-122.49714,37.780317,outside ,2020-04-18
2020-04-18,46.93,1.89,4.33,3.49,3.49,,-50.69,64.3,2110.0,3318 Folsom St. ,-122.413597,37.744755,outside ,2020-04-18
2020-04-18,47.36,4.57,10.34,7.2,8.34,,-54.37,62.9,29821.0,19th St & Guerrero St  ,-122.424406,37.760688,outside ,2020-04-18
2020-04-18,,,,,,,,,,499 Illinois St ,-122.387161,37.766008,outside ,2020-04-18
2020-04-18,,2.54,4.89,4.09,4.09,1014.0,,,18986.41,Civic Center,122.44284,37.783122,ish B ,2020-04-18
2020-04-18,45.79,2.05,4.23,3.32,3.32,,-59.59,64.62,64121.0,Castro ,-122.439463,37.761385,outside ,2020-04-18
2020-04-18,,1.97,4.84,3.78,3.78,682.67,,,19353.09,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior B ,2020-04-18
2020-04-18,47.85,2.0,4.95,3.75,3.75,,-57.9,64.78,9518.0,Castle Bosworth ,-122.429299,37.7333,outside ,2020-04-18
2020-04-18,42.42,3.06,5.09,4.38,4.38,,-67.7,66.16,64107.0,930 Post ,-122.417252,37.787307,outside ,2020-04-18
2020-04-18,46.98,3.47,6.43,5.24,5.25,,-54.51,67.06,64105.0,23rd & Lake ,-122.482905,37.785605,outside ,2020-04-18
2020-04-18,50.79,2.97,6.13,5.45,5.45,,-53.62,66.86,29440.0,45th Ave-MR ,-122.50442,37.751562,outside ,2020-04-18
2020-04-18,54.05,1.56,4.7,3.2,3.2,,-77.95,61.07,21861.0,Buena Vista ,-122.441907,37.765604,outside ,2020-04-18
2020-04-18,50.14,2.4,5.36,4.29,4.29,,-65.59,62.14,19827.0,66 Cumberland Street ,-122.425023,37.759338,outside ,2020-04-18
2020-04-18,49.0,2.4,6.16,4.79,4.79,,-54.6,63.84,64154.0,Alamosquare ,-122.430259,37.773312,outside ,2020-04-18
2020-04-18,44.61,1.89,5.78,4.01,4.01,,-73.92,65.75,34093.0,2169 Mission Street ,-122.418969,37.762414,outside ,2020-04-18
2020-04-18,49.37,2.27,5.1,3.75,3.77,,-63.61,64.4,37124.0,Castro-28th ,-122.433376,37.744437,outside ,2020-04-18
2020-04-18,,2.07,4.81,3.8,3.8,,-53.68,,18393.0,Bernal Heights ,-122.415075,37.74154,outside ,2020-04-18
2020-04-18,50.74,2.42,5.59,4.2,4.2,,-41.89,64.61,64121.0,21stAtClement ,-122.480087,37.781643,outside ,2020-04-18
2020-04-18,48.39,2.02,5.1,3.92,3.92,,-56.71,62.91,24513.0,132 Germania St ,-122.4308,37.77074,outside ,2020-04-18
2020-04-18,49.09,2.0,4.77,4.01,4.01,,-58.31,62.7,64125.0,Alamo Square ,-122.433174,37.77509,outside ,2020-04-18
2020-04-18,45.98,1.51,5.53,3.33,3.33,,-72.84,64.87,64152.0,27 Scott ,-122.435321,37.769415,outside ,2020-04-18
2020-04-18,47.14,4.42,8.37,6.4,6.4,,-67.33,65.35,32465.0,Central SOMA ,-122.394992,37.778191,outside ,2020-04-18
2020-04-19,37.25,2.68,4.67,4.31,4.31,,-69.55,68.15,58452.0,#SFAQ10 ,-122.439245,37.722417,outside ,2020-04-19
2020-04-19,50.98,2.72,5.07,4.15,4.15,,-59.82,67.32,65545.0,23rd & Lake ,-122.482905,37.785605,outside ,2020-04-19
2020-04-19,52.34,2.66,6.08,4.9,4.9,,-56.15,63.26,25953.0,132 Germania St ,-122.4308,37.77074,outside ,2020-04-19
2020-04-19,,,,,,,,,,499 Illinois St ,-122.387161,37.766008,outside ,2020-04-19
2020-04-19,48.55,2.61,6.66,4.92,4.95,,-74.39,65.72,35533.0,2169 Mission Street ,-122.418969,37.762414,outside ,2020-04-19
2020-04-19,55.09,2.8,5.84,4.8,4.81,,-66.33,61.8,21267.0,66 Cumberland Street ,-122.425023,37.759338,outside ,2020-04-19
2020-04-19,,2.63,5.7,4.57,4.57,680.85,,,19371.82,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior B ,2020-04-19
2020-04-19,,3.35,5.9,5.1,5.12,1015.6,,,18990.99,Civic Center,122.44284,37.783122,ish B ,2020-04-19
2020-04-19,47.25,3.33,5.54,4.83,4.83,,-62.28,66.64,65553.0,17th Ave ,-122.476532,37.78119,outside ,2020-04-19
2020-04-19,51.62,2.57,5.83,4.74,4.89,,-49.65,66.61,58521.64,Bernal Breathe ,-122.415778,37.746024,outside ,2020-04-19
2020-04-19,89.38,3.07,6.27,4.84,4.85,,-78.5,61.79,14282.0,36th and Shore View ,-122.49714,37.780317,outside ,2020-04-19
2020-04-19,57.04,2.71,5.76,4.45,4.5,,-62.42,63.02,38564.0,Castro-28th ,-122.433376,37.744437,outside ,2020-04-19
2020-04-19,51.31,2.53,5.71,4.56,4.56,,-58.43,65.43,10763.77,Castle Bosworth ,-122.429299,37.7333,outside ,2020-04-19
2020-04-19,49.72,2.48,4.74,3.88,3.88,,-60.03,64.83,65561.0,Castro ,-122.439463,37.761385,outside ,2020-04-19
2020-04-19,44.87,4.18,6.67,5.84,5.89,,-67.15,67.13,65547.0,930 Post ,-122.417252,37.787307,outside ,2020-04-19
2020-04-19,51.41,4.52,8.38,6.49,7.18,,-53.51,63.13,31261.0,19th St & Guerrero St  ,-122.424406,37.760688,outside ,2020-04-19
2020-04-19,54.04,2.53,5.52,4.8,4.8,,-59.25,62.39,65565.0,Alamo Square ,-122.433174,37.77509,outside ,2020-04-19
2020-04-19,55.25,2.98,6.02,5.38,5.38,,-52.75,67.07,30880.0,45th Ave-MR ,-122.50442,37.751562,outside ,2020-04-19
2020-04-19,57.98,1.41,4.0,3.07,3.07,,-78.78,61.38,1793.21,Cole Valley ,-122.452159,37.760916,outside ,2020-04-19
2020-04-19,,,,,,,,,,46 Hours ,-122.408059,37.751262,outside ,2020-04-19
2020-04-19,47.88,3.26,5.6,4.98,4.99,,-64.56,66.9,47179.0,Civic Center,122.44284,37.783122,ish ,2020-04-19
2020-04-19,50.99,2.51,6.83,4.65,4.73,,-72.87,64.86,65592.0,27 Scott ,-122.435321,37.769415,outside ,2020-04-19
2020-04-19,54.19,2.57,5.66,4.39,4.39,,-43.19,64.99,65561.0,21stAtClement ,-122.480087,37.781643,outside ,2020-04-19
2020-04-19,54.49,3.13,7.07,5.7,5.75,,-54.54,63.32,65594.0,Alamosquare ,-122.430259,37.773312,outside ,2020-04-19
2020-04-19,57.44,2.28,5.76,4.2,4.2,,-77.87,61.89,23301.0,Buena Vista ,-122.441907,37.765604,outside ,2020-04-19
2020-04-19,86.71,2.64,5.59,4.47,4.47,,-59.54,62.27,65553.0,24th and Diamond ,-122.436945,37.751396,outside ,2020-04-19
2020-04-19,52.75,2.26,5.83,4.26,4.28,,-39.24,65.5,65559.0,By Balboa Park Pool ,-122.44277,37.72714,outside ,2020-04-19
2020-04-19,57.33,2.41,5.14,4.23,4.23,,-62.57,61.09,12356.0,BRSKBV-Outside ,-122.44367,37.753377,outside ,2020-04-19
2020-04-19,34.72,0.04,0.42,0.22,0.22,,-68.04,75.33,15924.99,CalOctaviaOutside ,-122.427562,37.790083,outside ,2020-04-19
2020-04-19,52.08,2.61,5.36,4.48,4.49,,-53.37,64.53,3550.0,3318 Folsom St. ,-122.413597,37.744755,outside ,2020-04-19
2020-04-19,88.1,2.43,4.76,3.9,3.9,,-67.12,63.15,19809.0,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior ,2020-04-19
2020-04-19,55.11,3.18,6.39,5.16,5.16,,-67.0,63.03,10366.0,Cole Valley ,-122.448009,37.764131,outside ,2020-04-19
2020-04-19,,2.87,5.98,4.97,4.98,,-53.74,,19833.0,Bernal Heights ,-122.415075,37.74154,outside ,2020-04-19
2020-04-19,50.58,2.77,6.66,4.83,4.83,,-67.8,66.09,33905.0,Central SOMA ,-122.394992,37.778191,outside ,2020-04-19
2020-04-20,56.39,1.21,3.31,2.56,2.56,,-79.48,61.14,474.78,Cole Valley ,-122.452159,37.760916,outside ,2020-04-20
2020-04-20,83.4,2.26,4.29,3.57,3.58,,-65.89,62.96,21249.0,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior ,2020-04-20
2020-04-20,52.94,2.54,5.13,4.23,4.23,,-61.98,61.31,22707.0,66 Cumberland Street ,-122.425023,37.759338,outside ,2020-04-20
2020-04-20,45.86,3.89,6.21,5.57,5.65,,-65.52,66.43,48619.0,Civic Center,122.44284,37.783122,ish ,2020-04-20
2020-04-20,52.42,2.37,4.94,3.9,3.9,,-43.99,64.22,67001.0,21stAtClement ,-122.480087,37.781643,outside ,2020-04-20
2020-04-20,87.17,2.52,4.76,3.78,3.81,,-60.52,62.29,66994.7,24th and Diamond ,-122.436945,37.751396,outside ,2020-04-20
2020-04-20,52.12,2.65,4.99,4.47,4.49,,-53.64,66.24,32320.0,45th Ave-MR ,-122.50442,37.751562,outside ,2020-04-20
2020-04-20,,2.53,4.93,4.15,4.15,,-54.15,,21272.39,Bernal Heights ,-122.415075,37.74154,outside ,2020-04-20
2020-04-20,48.8,2.09,4.24,3.56,3.55,,-54.44,64.11,4990.0,3318 Folsom St. ,-122.413597,37.744755,outside ,2020-04-20
2020-04-20,,3.87,6.35,5.56,5.64,1015.82,,,18984.11,Civic Center,122.44284,37.783122,ish B ,2020-04-20
2020-04-20,49.84,2.47,4.36,3.63,3.63,,-55.84,66.4,66985.0,23rd & Lake ,-122.482905,37.785605,outside ,2020-04-20
2020-04-20,54.14,2.27,4.56,3.81,3.82,,-61.98,61.11,13796.0,BRSKBV-Outside ,-122.44367,37.753377,outside ,2020-04-20
2020-04-20,37.61,14.85,29.4,20.02,27.43,,-70.07,71.53,59894.58,#SFAQ10 ,-122.439245,37.722417,outside ,2020-04-20
2020-04-20,49.15,2.58,5.16,4.24,4.24,,-59.5,65.07,744.0,Castle Bosworth ,-122.429299,37.7333,outside ,2020-04-20
2020-04-20,46.54,2.25,5.76,4.21,4.24,,-74.3,65.68,11889.65,2169 Mission Street ,-122.418969,37.762414,outside ,2020-04-20
2020-04-20,50.08,2.34,5.09,4.15,4.15,,-56.27,62.88,27393.0,132 Germania St ,-122.4308,37.77074,outside ,2020-04-20
2020-04-20,43.42,3.53,5.53,4.84,4.89,,-67.33,66.59,66987.0,930 Post ,-122.417252,37.787307,outside ,2020-04-20
2020-04-20,52.15,2.97,6.24,5.07,5.2,,-54.46,63.09,67033.26,Alamosquare ,-122.430259,37.773312,outside ,2020-04-20
2020-04-20,80.9,3.04,5.59,4.43,4.55,,-78.29,62.32,15722.0,36th and Shore View ,-122.49714,37.780317,outside ,2020-04-20
2020-04-20,49.53,2.99,5.88,4.8,5.08,,-47.35,65.98,59960.41,Bernal Breathe ,-122.415778,37.746024,outside ,2020-04-20
2020-04-20,54.51,2.16,5.1,3.81,3.81,,-77.02,62.12,24741.0,Buena Vista ,-122.441907,37.765604,outside ,2020-04-20
2020-04-20,50.22,2.02,5.18,3.78,3.83,,-40.62,64.92,66999.0,By Balboa Park Pool ,-122.44277,37.72714,outside ,2020-04-20
2020-04-20,33.88,0.1,0.48,0.27,0.27,,-68.61,75.32,17362.56,CalOctaviaOutside ,-122.427562,37.790083,outside ,2020-04-20
2020-04-20,53.03,3.0,5.79,4.74,4.74,,-64.56,62.13,11806.0,Cole Valley ,-122.448009,37.764131,outside ,2020-04-20
2020-04-20,48.13,1.7,5.04,3.35,3.35,,-73.74,64.37,67031.39,27 Scott ,-122.435321,37.769415,outside ,2020-04-20
2020-04-20,52.05,2.15,4.6,3.99,3.99,,-57.87,61.82,67005.0,Alamo Square ,-122.433174,37.77509,outside ,2020-04-20
2020-04-20,,2.29,4.94,4.03,4.03,680.78,,,19354.99,25 Short Street _ Kite Hill ,122.44284,37.757645,exterior B ,2020-04-20
2020-04-20,52.7,2.24,4.5,3.49,3.49,,-62.84,63.61,40003.64,Castro-28th ,-122.433376,37.744437,outside ,2020-04-20
2020-04-20,,,,,,,,,,499 Illinois St ,-122.387161,37.766008,outside ,2020-04-20
2020-04-20,44.7,2.66,4.35,3.8,3.8,,-62.35,66.67,66993.0,17th Ave ,-122.476532,37.78119,outside ,2020-04-20
2020-04-20,48.26,2.28,4.13,3.42,3.42,,-59.97,64.02,66999.27,Castro ,-122.439463,37.761385,outside ,2020-04-20
